Gender,Age,Category,Date,Month,Rate
Female,25yearsandover,Jobseekers benefit claims,2013,,37639
Female,25yearsandover,Other registrants,2013,,21506
Female,Allages,All classes,2013,,155465
Female,Allages,Jobseekers allowance applications,2013,,93233
Female,Allages,Jobseekers benefit claims,2013,,40499
Female,Allages,Other registrants,2013,,21733
Both,Under25years,All classes,2013,,68303
Both,Under25years,Jobseekers allowance applications,2013,,62027
Both,Under25years,Jobseekers benefit claims,2013,,5951
Both,Under25years,Other registrants,2013,,325
Both,25yearsandover,All classes,2013,,359964
Both,25yearsandover,Jobseekers allowance applications,2013,,246854
Both,25yearsandover,Jobseekers benefit claims,2013,,79601
Both,25yearsandover,Other registrants,2013,,33509
Both,Allages,All classes,2013,,428267
Both,Allages,Jobseekers allowance applications,2013,,308881
Both,Allages,Jobseekers benefit claims,2013,,85552
Both,Allages,Other registrants,2013,,33834
Male,Under25years,All classes,2013,,41339
Male,Under25years,Jobseekers allowance applications,2013,,38165
Male,Under25years,Jobseekers benefit claims,2013,,3078
Male,Under25years,Other registrants,2013,,96
Male,25yearsandover,All classes,2013,,231173
Male,25yearsandover,Jobseekers allowance applications,2013,,176944
Male,25yearsandover,Jobseekers benefit claims,2013,,42280
Male,25yearsandover,Other registrants,2013,,11949
Male,Allages,All classes,2013,,272512
Male,Allages,Jobseekers allowance applications,2013,,215109
Male,Allages,Jobseekers benefit claims,2013,,45358
Male,Allages,Other registrants,2013,,12045
Female,Under25years,All classes,2013,,26964
Female,Under25years,Jobseekers allowance applications,2013,,23862
Female,Under25years,Jobseekers benefit claims,2013,,2873
Female,Under25years,Other registrants,2013,,229
Female,25yearsandover,All classes,2013,,128791
Female,25yearsandover,Jobseekers allowance applications,2013,,69910
Female,25yearsandover,Jobseekers benefit claims,2013,,37321
Female,25yearsandover,Other registrants,2013,,21560
Female,Allages,All classes,2013,,155755
Female,Allages,Jobseekers allowance applications,2013,,93772
Female,Allages,Jobseekers benefit claims,2013,,40194
Female,Allages,Other registrants,2013,,21789
Both,Under25years,All classes,2013,,66430
Both,Under25years,Jobseekers allowance applications,2013,,60504
Both,Under25years,Jobseekers benefit claims,2013,,5613
Both,Under25years,Other registrants,2013,,313
Both,25yearsandover,All classes,2013,,357927
Both,25yearsandover,Jobseekers allowance applications,2013,,245476
Both,25yearsandover,Jobseekers benefit claims,2013,,78561
Both,25yearsandover,Other registrants,2013,,33890
Both,Allages,All classes,2013,,424357
Both,Allages,Jobseekers allowance applications,2013,,305980
Both,Allages,Jobseekers benefit claims,2013,,84174
Both,Allages,Other registrants,2013,,34203
Male,Under25years,All classes,2013,,40261
Male,Under25years,Jobseekers allowance applications,2013,,37265
Male,Under25years,Jobseekers benefit claims,2013,,2898
Male,Under25years,Other registrants,2013,,98
Male,25yearsandover,All classes,2013,,228317
Male,25yearsandover,Jobseekers allowance applications,2013,,175541
Male,25yearsandover,Jobseekers benefit claims,2013,,40674
Male,25yearsandover,Other registrants,2013,,12102
Male,Allages,All classes,2013,,268578
Male,Allages,Jobseekers allowance applications,2013,,212806
Male,Allages,Jobseekers benefit claims,2013,,43572
Male,Allages,Other registrants,2013,,12200
Female,Under25years,All classes,2013,,26169
Female,Under25years,Jobseekers allowance applications,2013,,23239
Female,Under25years,Jobseekers benefit claims,2013,,2715
Female,Under25years,Other registrants,2013,,215
Female,25yearsandover,All classes,2013,,129610
Female,25yearsandover,Jobseekers allowance applications,2013,,69935
Female,25yearsandover,Jobseekers benefit claims,2013,,37887
Female,25yearsandover,Other registrants,2013,,21788
Female,Allages,All classes,2013,,155779
Female,Allages,Jobseekers allowance applications,2013,,93174
Female,Allages,Jobseekers benefit claims,2013,,40602
Female,Allages,Other registrants,2013,,22003
Both,Under25years,All classes,2013,,64865
Both,Under25years,Jobseekers allowance applications,2013,,59291
Both,Under25years,Jobseekers benefit claims,2013,,5272
Both,Under25years,Other registrants,2013,,302
Both,25yearsandover,All classes,2013,,352270
Both,25yearsandover,Jobseekers allowance applications,2013,,244316
Both,25yearsandover,Jobseekers benefit claims,2013,,74257
Both,25yearsandover,Other registrants,2013,,33697
Both,Allages,All classes,2013,,417135
Both,Allages,Jobseekers allowance applications,2013,,303607
Both,Allages,Jobseekers benefit claims,2013,,79529
Both,Allages,Other registrants,2013,,33999
Male,Under25years,All classes,2013,,39305
Male,Under25years,Jobseekers allowance applications,2013,,36471
Male,Under25years,Jobseekers benefit claims,2013,,2738
Male,Under25years,Other registrants,2013,,96
Male,25yearsandover,All classes,2013,,225475
Male,25yearsandover,Jobseekers allowance applications,2013,,174536
Male,25yearsandover,Jobseekers benefit claims,2013,,38834
Male,25yearsandover,Other registrants,2013,,12105
Male,Allages,All classes,2013,,264780
Male,Allages,Jobseekers allowance applications,2013,,211007
Male,Allages,Jobseekers benefit claims,2013,,41572
Male,Allages,Other registrants,2013,,12201
Female,Under25years,All classes,2013,,25560
Female,Under25years,Jobseekers allowance applications,2013,,22820
Female,Under25years,Jobseekers benefit claims,2013,,2534
Female,Under25years,Other registrants,2013,,206
Female,25yearsandover,All classes,2013,,126795
Female,25yearsandover,Jobseekers allowance applications,2013,,69780
Female,25yearsandover,Jobseekers benefit claims,2013,,35423
Female,25yearsandover,Other registrants,2013,,21592
Female,Allages,All classes,2013,,152355
Female,Allages,Jobseekers allowance applications,2013,,92600
Female,Allages,Jobseekers benefit claims,2013,,37957
Female,Allages,Other registrants,2013,,21798
Both,Under25years,All classes,2013,,67197
Both,Under25years,Jobseekers allowance applications,2013,,61777
Both,Under25years,Jobseekers benefit claims,2013,,5125
Both,Under25years,Other registrants,2013,,295
Both,25yearsandover,All classes,2013,,354093
Both,25yearsandover,Jobseekers allowance applications,2013,,248838
Both,25yearsandover,Jobseekers benefit claims,2013,,71709
Both,25yearsandover,Other registrants,2013,,33546
Both,Allages,All classes,2013,,421290
Both,Allages,Jobseekers allowance applications,2013,,310615
Both,Allages,Jobseekers benefit claims,2013,,76834
Both,Allages,Other registrants,2013,,33841
Male,Under25years,All classes,2013,,40322
Male,Under25years,Jobseekers allowance applications,2013,,37578
Male,Under25years,Jobseekers benefit claims,2013,,2648
Male,Under25years,Other registrants,2013,,96
Male,25yearsandover,All classes,2013,,226376
Male,25yearsandover,Jobseekers allowance applications,2013,,176963
Male,25yearsandover,Jobseekers benefit claims,2013,,37386
Male,25yearsandover,Other registrants,2013,,12027
Male,Allages,All classes,2013,,266698
Male,Allages,Jobseekers allowance applications,2013,,214541
Male,Allages,Jobseekers benefit claims,2013,,40034
Male,Allages,Other registrants,2013,,12123
Female,Under25years,All classes,2013,,26875
Female,Under25years,Jobseekers allowance applications,2013,,24199
Female,Under25years,Jobseekers benefit claims,2013,,2477
Female,Under25years,Other registrants,2013,,199
Female,25yearsandover,All classes,2013,,127717
Female,25yearsandover,Jobseekers allowance applications,2013,,71875
Female,25yearsandover,Jobseekers benefit claims,2013,,34323
Female,25yearsandover,Other registrants,2013,,21519
Female,Allages,All classes,2013,,154592
Female,Allages,Jobseekers allowance applications,2013,,96074
Female,Allages,Jobseekers benefit claims,2013,,36800
Female,Allages,Other registrants,2013,,21718
Both,Under25years,All classes,2013,,71202
Both,Under25years,Jobseekers allowance applications,2013,,65655
Both,Under25years,Jobseekers benefit claims,2013,,5264
Both,Under25years,Other registrants,2013,,283
Both,25yearsandover,All classes,2013,,363703
Both,25yearsandover,Jobseekers allowance applications,2013,,256475
Both,25yearsandover,Jobseekers benefit claims,2013,,73560
Both,25yearsandover,Other registrants,2013,,33668
Both,Allages,All classes,2013,,434905
Both,Allages,Jobseekers allowance applications,2013,,322130
Both,Allages,Jobseekers benefit claims,2013,,78824
Both,Allages,Other registrants,2013,,33951
Male,Under25years,All classes,2013,,42048
Male,Under25years,Jobseekers allowance applications,2013,,39339
Male,Under25years,Jobseekers benefit claims,2013,,2617
Male,Under25years,Other registrants,2013,,92
Male,25yearsandover,All classes,2013,,228660
Male,25yearsandover,Jobseekers allowance applications,2013,,179921
Male,25yearsandover,Jobseekers benefit claims,2013,,36718
Male,25yearsandover,Other registrants,2013,,12021
Male,Allages,All classes,2013,,270708
Male,Allages,Jobseekers allowance applications,2013,,219260
Male,Allages,Jobseekers benefit claims,2013,,39335
Male,Allages,Other registrants,2013,,12113
Female,Under25years,All classes,2013,,29154
Female,Under25years,Jobseekers allowance applications,2013,,26316
Female,Under25years,Jobseekers benefit claims,2013,,2647
Female,Under25years,Other registrants,2013,,191
Female,25yearsandover,All classes,2013,,135043
Female,25yearsandover,Jobseekers allowance applications,2013,,76554
Female,25yearsandover,Jobseekers benefit claims,2013,,36842
Female,25yearsandover,Other registrants,2013,,21647
Female,Allages,All classes,2013,,164197
Female,Allages,Jobseekers allowance applications,2013,,102870
Female,Allages,Jobseekers benefit claims,2013,,39489
Female,Allages,Other registrants,2013,,21838
Both,Under25years,All classes,2013,,72432
Both,Under25years,Jobseekers allowance applications,2013,,66907
Both,Under25years,Jobseekers benefit claims,2013,,5247
Both,Under25years,Other registrants,2013,,278
Both,25yearsandover,All classes,2013,,369113
Both,25yearsandover,Jobseekers allowance applications,2013,,258797
Both,25yearsandover,Jobseekers benefit claims,2013,,76263
Both,25yearsandover,Other registrants,2013,,34053
Both,Allages,All classes,2013,,441545
Both,Allages,Jobseekers allowance applications,2013,,325704
Both,Allages,Jobseekers benefit claims,2013,,81510
Both,Allages,Other registrants,2013,,34331
Male,Under25years,All classes,2013,,42308
Male,Under25years,Jobseekers allowance applications,2013,,39731
Male,Under25years,Jobseekers benefit claims,2013,,2489
Male,Under25years,Other registrants,2013,,88
Male,25yearsandover,All classes,2013,,227768
Male,25yearsandover,Jobseekers allowance applications,2013,,180269
Male,25yearsandover,Jobseekers benefit claims,2013,,35598
Male,25yearsandover,Other registrants,2013,,11901
Male,Allages,All classes,2013,,270076
Male,Allages,Jobseekers allowance applications,2013,,220000
Male,Allages,Jobseekers benefit claims,2013,,38087
Male,Allages,Other registrants,2013,,11989
Female,Under25years,All classes,2013,,30124
Female,Under25years,Jobseekers allowance applications,2013,,27176
Female,Under25years,Jobseekers benefit claims,2013,,2758
Female,Under25years,Other registrants,2013,,190
Female,25yearsandover,All classes,2013,,141345
Female,25yearsandover,Jobseekers allowance applications,2013,,78528
Female,25yearsandover,Jobseekers benefit claims,2013,,40665
Female,25yearsandover,Other registrants,2013,,22152
Female,Allages,All classes,2013,,171469
Female,Allages,Jobseekers allowance applications,2013,,105704
Female,Allages,Jobseekers benefit claims,2013,,43423
Female,Allages,Other registrants,2013,,22342
Both,Under25years,All classes,2013,,71843
Both,Under25years,Jobseekers allowance applications,2013,,66708
Both,Under25years,Jobseekers benefit claims,2013,,4854
Both,Under25years,Other registrants,2013,,281
Both,25yearsandover,All classes,2013,,363001
Both,25yearsandover,Jobseekers allowance applications,2013,,259747
Both,25yearsandover,Jobseekers benefit claims,2013,,68767
Both,25yearsandover,Other registrants,2013,,34487
Both,Allages,All classes,2013,,434844
Both,Allages,Jobseekers allowance applications,2013,,326455
Both,Allages,Jobseekers benefit claims,2013,,73621
Both,Allages,Other registrants,2013,,34768
Male,Under25years,All classes,2013,,41761
Male,Under25years,Jobseekers allowance applications,2013,,39437
Male,Under25years,Jobseekers benefit claims,2013,,2239
Male,Under25years,Other registrants,2013,,85
Male,25yearsandover,All classes,2013,,224457
Male,25yearsandover,Jobseekers allowance applications,2013,,180273
Male,25yearsandover,Jobseekers benefit claims,2013,,32097
Male,25yearsandover,Other registrants,2013,,12087
Male,Allages,All classes,2013,,266218
Male,Allages,Jobseekers allowance applications,2013,,219710
Male,Allages,Jobseekers benefit claims,2013,,34336
Male,Allages,Other registrants,2013,,12172
Female,Under25years,All classes,2013,,30082
Female,Under25years,Jobseekers allowance applications,2013,,27271
Female,Under25years,Jobseekers benefit claims,2013,,2615
Female,Under25years,Other registrants,2013,,196
Female,25yearsandover,All classes,2013,,138544
Female,25yearsandover,Jobseekers allowance applications,2013,,79474
Female,25yearsandover,Jobseekers benefit claims,2013,,36670
Female,25yearsandover,Other registrants,2013,,22400
Female,Allages,All classes,2013,,168626
Female,Allages,Jobseekers allowance applications,2013,,106745
Female,Allages,Jobseekers benefit claims,2013,,39285
Female,Allages,Other registrants,2013,,22596
Both,Under25years,All classes,2013,,66091
Both,Under25years,Jobseekers allowance applications,2013,,61555
Both,Under25years,Jobseekers benefit claims,2013,,4251
Both,Under25years,Other registrants,2013,,285
Both,25yearsandover,All classes,2013,,342146
Both,25yearsandover,Jobseekers allowance applications,2013,,250694
Both,25yearsandover,Jobseekers benefit claims,2013,,57260
Both,25yearsandover,Other registrants,2013,,34192
Both,Allages,All classes,2013,,408237
Both,Allages,Jobseekers allowance applications,2013,,312249
Both,Allages,Jobseekers benefit claims,2013,,61511
Both,Allages,Other registrants,2013,,34477
Male,Under25years,All classes,2013,,38841
Male,Under25years,Jobseekers allowance applications,2013,,36704
Male,Under25years,Jobseekers benefit claims,2013,,2040
Male,Under25years,Other registrants,2013,,97
Male,25yearsandover,All classes,2013,,214980
